,individualID,domainID,siteID,plotID,subplotID,pointID,stemDistance,stemAzimuth,scientificName,taxonRank,adjNorthing,adjEasting,adjCoordinateUncertainty,adjDecimalLatitude,adjDecimalLongitude,adjElevation,adjElevationUncertainty,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter
2214,NEON.PLA.D17.SOAP.04252,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,5.1,130.0,2.4,,,,6.1,5.7,,half-sphere,7.1,10.0,,,,,,,,
2215,NEON.PLA.D17.SOAP.04252,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,5.3,130.0,2.4,,,,6.1,5.7,,half-sphere,17.2,10.0,,,,,,,,
2216,NEON.PLA.D17.SOAP.04252,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,10.1,130.0,2.4,,,,6.1,5.7,,half-sphere,11.3,10.0,,,,,,,,
2217,NEON.PLA.D17.SOAP.04252,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,7.8,130.0,2.4,,,,6.1,5.7,,half-sphere,13.5,10.0,,,,,,,,
2218,NEON.PLA.D17.SOAP.04252,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,7.9,130.0,2.4,,,,6.1,5.7,,half-sphere,8.1,10.0,,,,,,,,
2219,NEON.PLA.D17.SOAP.04252,D17,SOAP,SOAP_010,40.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,single shrub,Live,8.8,130.0,2.4,,,,6.1,5.7,,half-sphere,20.2,10.0,,,,,,,,
2220,NEON.PLA.D17.SOAP.04253,D17,SOAP,SOAP_013,40.0,49.0,7.6,143.8,Calocedrus decurrens (Torr.) Florin,species,4100595.35882163,297038.652663074,0.71,37.0296427298488,-119.281796919821,1296.41,1.15,single bole tree,Live,45.7,130.0,25.0,,,,7.3,6.3,Partially shaded,,,,,,,,,,,
2221,NEON.PLA.D17.SOAP.04254,D17,SOAP,SOAP_013,31.0,31.0,10.0,20.5,Pinus ponderosa Lawson & C. Lawson,species,4100590.29915189,297038.507953813,0.83,37.0295971250252,-119.281797181529,1293.65,1.43,single bole tree,Live,95.2,130.0,45.2,,,,15.0,12.2,Full sun,,,,,,,,,,,
2222,NEON.PLA.D17.SOAP.04255,D17,SOAP,SOAP_013,31.0,31.0,11.1,43.3,Pinus ponderosa Lawson & C. Lawson,species,4100589.01070761,297042.618463718,0.83,37.0295864081677,-119.281750655087,1293.65,1.43,single bole tree,Live,67.8,130.0,36.9,,,,7.3,5.9,Partially shaded,,,,,,,,,,,
2223,NEON.PLA.D17.SOAP.04256,D17,SOAP,SOAP_013,40.0,41.0,13.2,127.5,Pinus ponderosa Lawson & C. Lawson,species,4100582.30251914,297056.029284092,0.83,37.029528884519,-119.281598184337,1295.17,1.28,single bole tree,"Live, broken bole",56.1,130.0,35.8,,24.0,,8.0,7.6,Mostly shaded,,,,,,,,,,,
2224,NEON.PLA.D17.SOAP.04257,D17,SOAP,SOAP_013,41.0,51.0,10.0,268.6,Pinus ponderosa Lawson & C. Lawson,species,4100599.86447822,297044.784695102,0.7,37.0296846386444,-119.281729244719,1292.65,1.1,single bole tree,Live,73.6,130.0,39.8,,,,10.5,7.1,Partially shaded,,,,,,,,,,,
2225,NEON.PLA.D17.SOAP.04258,D17,SOAP,SOAP_013,41.0,51.0,7.5,208.2,Calocedrus decurrens (Torr.) Florin,species,4100593.49902411,297051.237579264,0.7,37.0296286982815,-119.281655034434,1292.65,1.1,single bole tree,"Live,  other damage",25.2,130.0,10.1,,,,4.5,4.2,Full sun,,,,,,,,,,,
2226,NEON.PLA.D17.SOAP.04259,D17,SOAP,SOAP_013,41.0,33.0,13.8,324.5,Pinus ponderosa Lawson & C. Lawson,species,4100591.46500415,297047.003129211,0.7,37.0296094622284,-119.281702057632,1291.85,1.13,single bole tree,Live,55.1,130.0,26.7,,,,7.5,5.8,Partially shaded,,,,,,,,,,,
2227,NEON.PLA.D17.SOAP.04260,D17,SOAP,SOAP_013,32.0,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,small tree,Standing dead,5.1,130.0,2.5,,,,1.4,1.3,,,,,,,,,,,,
2228,NEON.PLA.D17.SOAP.04261,D17,SOAP,SOAP_006,31.0,31.0,9.2,14.6,Calocedrus decurrens (Torr.) Florin,species,4100084.89031437,297038.027068096,0.7,37.0250446917752,-119.281666348138,1302.63,1.1,single bole tree,Live,9.2,130.0,10.9,,,,4.9,4.3,Partially shaded,,,,,,,,,,,
2229,NEON.PLA.D17.SOAP.04262,D17,SOAP,SOAP_006,31.0,31.0,10.7,64.8,Pinus ponderosa Lawson & C. Lawson,species,4100080.54322842,297045.389679461,0.7,37.0250071276662,-119.281582466955,1302.63,1.1,single bole tree,"Dead, broken bole",40.3,130.0,2.0,,2.0,40.2,1.0,1.0,Full sun,,,,,,,,,,,
2230,NEON.PLA.D17.SOAP.04263,D17,SOAP,SOAP_006,32.0,33.0,5.0,305.4,Pinus ponderosa Lawson & C. Lawson,species,4100079.00316586,297049.794871021,0.7,37.0249942079168,-119.28153256519,1301.48,1.1,single bole tree,"Dead, broken bole",50.1,130.0,3.1,,3.1,43.3,0.6,0.5,Full sun,,,,,,,,,,,
2231,NEON.PLA.D17.SOAP.04264,D17,SOAP,SOAP_006,41.0,51.0,9.3,240.6,Pinus ponderosa Lawson & C. Lawson,species,4100091.43910509,297049.361191557,0.61,37.025106127518,-119.28154078864,1301.58,1.02,single bole tree,Standing dead,163.3,130.0,47.0,,,,13.2,11.9,Open grown,,,,,,,,,,,
2232,NEON.PLA.D17.SOAP.04265,D17,SOAP,SOAP_006,31.0,,,,Pinus ponderosa Lawson & C. Lawson,species,,,,,,,,sapling,Live,,,0.9,,,,,,,,2.1,10.0,,,,,,,,
2233,NEON.PLA.D17.SOAP.04266,D17,SOAP,SOAP_006,31.0,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,small tree,Standing dead,4.3,130.0,3.7,,,,1.4,1.1,,,,,,,,,,,,
2234,NEON.PLA.D17.SOAP.04267,D17,SOAP,SOAP_006,31.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Live,,,1.4,,,,,,,,1.7,10.0,,,,,,,,
2235,NEON.PLA.D17.SOAP.04268,D17,SOAP,SOAP_006,31.0,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,sapling,Live,,,0.4,,,,,,,,1.7,10.0,,,,,,,,
2236,NEON.PLA.D17.SOAP.04269,D17,SOAP,SOAP_006,31.0,,,,Pinus ponderosa Lawson & C. Lawson,species,,,,,,,,sapling,Live,,,0.5,,,,,,,,1.1,10.0,,,,,,,,
2237,NEON.PLA.D17.SOAP.04270,D17,SOAP,SOAP_006,41.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Live,,,1.3,,,,,,,,5.6,10.0,,,,,,,,
2238,NEON.PLA.D17.SOAP.04271,D17,SOAP,SOAP_006,41.0,,,,Pinus ponderosa Lawson & C. Lawson,species,,,,,,,,sapling,Live,,,0.6,,,,,,,,1.5,10.0,,,,,,,,
2239,NEON.PLA.D17.SOAP.04272,D17,SOAP,SOAP_006,40.0,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,sapling,Live,,,0.5,,,,,,,,1.2,10.0,,,,,,,,
2240,NEON.PLA.D17.SOAP.04272,D17,SOAP,SOAP_006,40.0,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,sapling,Live,,,1.3,,,,,,,,1.7,10.0,,,,,,,,
2241,NEON.PLA.D17.SOAP.04272,D17,SOAP,SOAP_006,40.0,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,sapling,Live,,,1.3,,,,,,,,2.7,10.0,,,,,,,,
2242,NEON.PLA.D17.SOAP.04273,D17,SOAP,SOAP_006,40.0,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,sapling,Live,,,0.8,,,,,,,,1.5,10.0,,,,,,,,
2243,NEON.PLA.D17.SOAP.04275,D17,SOAP,SOAP_006,40.0,,,,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,sapling,Live,,,0.7,,,,,,,,1.5,10.0,,,,,,,,
2244,NEON.PLA.D17.SOAP.04276,D17,SOAP,SOAP_006,41.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Standing dead,,,0.9,,,,,,,,6.1,10.0,,,,,,,,
2245,NEON.PLA.D17.SOAP.04277,D17,SOAP,SOAP_006,41.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,sapling,Standing dead,,,1.4,,,,,,,,2.7,10.0,,,,,,,,
2246,NEON.PLA.D17.SOAP.04278,D17,SOAP,SOAP_012,32.0,33.0,6.4,302.7,Calocedrus decurrens (Torr.) Florin,species,4100674.02848805,297500.237620996,0.7,37.0304509814929,-119.276632435614,1324.46,1.1,single bole tree,Live,17.6,130.0,6.8,,,,2.9,2.7,Full sun,,,,,,,,,,,
2247,NEON.PLA.D17.SOAP.04279,D17,SOAP,SOAP_012,32.0,33.0,6.4,331.2,Calocedrus decurrens (Torr.) Florin,species,4100676.17931275,297502.540066486,0.7,37.0304708510402,-119.276607147175,1324.46,1.1,single bole tree,Standing dead,18.0,130.0,8.2,,,,2.4,1.9,Full sun,,,,,,,,,,,
2248,NEON.PLA.D17.SOAP.04280,D17,SOAP,SOAP_012,32.0,33.0,7.1,356.7,Calocedrus decurrens (Torr.) Florin,species,4100677.6591769,297505.214585409,0.7,37.0304847573119,-119.276577498163,1324.46,1.1,single bole tree,Live,46.5,130.0,19.4,,,,5.6,5.3,Partially shaded,,,,,,,,,,,
2249,NEON.PLA.D17.SOAP.04281,D17,SOAP,SOAP_012,41.0,32.0,11.3,347.9,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,single bole tree,Live,49.9,130.0,24.1,,,,5.6,4.5,Full sun,,,,,,,,,,,
2250,NEON.PLA.D17.SOAP.04282,D17,SOAP,SOAP_012,31.0,32.0,10.7,290.6,Calocedrus decurrens (Torr.) Florin,species,,,,,,,,single bole tree,Standing dead,35.7,130.0,13.9,,,,4.6,3.7,Partially shaded,,,,,,,,,,,
2251,NEON.PLA.D17.SOAP.04283,D17,SOAP,SOAP_012,31.0,31.0,8.5,71.6,Calocedrus decurrens (Torr.) Florin,species,4100674.18342681,297493.416466099,0.7,37.0304509060151,-119.276709109987,1321.28,1.11,single bole tree,Live,44.4,130.0,15.6,,,,5.9,5.2,Partially shaded,,,,,,,,,,,
2252,NEON.PLA.D17.SOAP.04284,D17,SOAP,SOAP_004,41.0,51.0,6.7,271.3,Pinus lambertiana Douglas,species,4101442.77643513,298157.962834518,0.77,37.0375169289952,-119.269449300307,1192.13,1.16,single bole tree,Live,35.4,130.0,22.9,,,,4.1,3.3,Mostly shaded,,,,,,,,,,,
2253,NEON.PLA.D17.SOAP.04285,D17,SOAP,SOAP_004,41.0,51.0,3.8,256.3,Pinus lambertiana Douglas,species,4101441.72444504,298160.969223344,0.77,37.0375080998248,-119.269415239398,1192.13,1.16,single bole tree,"Dead, broken bole",14.7,130.0,9.6,,9.0,,2.4,1.8,Full shade,,,,,,,,,,,
2254,NEON.PLA.D17.SOAP.04286,D17,SOAP,SOAP_020,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,small shrub,Live,,,0.9,,,,0.5,0.5,,inverted cone,2.2,1.0,0.2,0.15,,,,,,
2255,NEON.PLA.D17.SOAP.04287,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.5,,,,1.8,1.6,,inverted cone,1.8,1.0,0.35,0.33,,,,,,
2256,NEON.PLA.D17.SOAP.04287,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.4,,,,1.8,1.6,,inverted cone,3.3,1.0,0.35,0.33,,,,,,
2257,NEON.PLA.D17.SOAP.04288,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.7,,,,1.5,0.7,,inverted cone,2.0,1.0,0.1,0.05,,,,,,
2258,NEON.PLA.D17.SOAP.04289,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.3,,,,0.6,0.5,,cylinder,1.8,1.0,,,,,,,,
2259,NEON.PLA.D17.SOAP.04290,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,0.9,0.2,,,0.6,0.3,,ellipsoid or sphere,1.3,1.0,,,,,,,,
2260,NEON.PLA.D17.SOAP.04291,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.0,0.2,,,1.3,1.1,,ellipsoid or sphere,1.0,1.0,,,,,,,,
2261,NEON.PLA.D17.SOAP.04291,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.0,0.2,,,1.3,1.1,,ellipsoid or sphere,1.9,1.0,,,,,,,,
2262,NEON.PLA.D17.SOAP.04292,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.0,,,,1.0,0.7,,cylinder,2.1,1.0,,,,,,,,
2263,NEON.PLA.D17.SOAP.04292,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.0,,,,1.0,0.7,,cylinder,1.5,1.0,,,,,,,,
2264,NEON.PLA.D17.SOAP.04292,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.0,,,,1.0,0.7,,cylinder,1.3,1.0,,,,,,,,
2265,NEON.PLA.D17.SOAP.04293,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,"Live,  other damage",,,0.4,,,,0.1,0.1,,inverted cone,1.0,1.0,0.14,0.04,,,,,,
2266,NEON.PLA.D17.SOAP.04294,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.4,,,,1.2,0.7,,inverted cone,1.8,1.0,0.13,0.05,,,,,,
2267,NEON.PLA.D17.SOAP.04295,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.6,,,,1.8,1.0,,inverted cone,2.1,1.0,0.2,0.18,,,,,,
2268,NEON.PLA.D17.SOAP.04296,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.6,,,,1.3,1.0,,inverted cone,1.7,1.0,0.25,0.16,,,,,,
2269,NEON.PLA.D17.SOAP.04296,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.6,,,,1.3,1.0,,inverted cone,1.2,1.0,0.25,0.16,,,,,,
2270,NEON.PLA.D17.SOAP.04296,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.6,,,,1.3,1.0,,inverted cone,1.5,1.0,0.25,0.16,,,,,,
2271,NEON.PLA.D17.SOAP.04297,D17,SOAP,SOAP_004,41.0,51.0,4.1,221.2,Pinus lambertiana Douglas,species,4101439.53952887,298161.960483213,0.77,37.0374886327942,-119.269403515948,1192.13,1.16,single bole tree,Live,27.8,130.0,20.1,,,,7.1,4.3,Full shade,,,,,,,,,,,
2272,NEON.PLA.D17.SOAP.04298,D17,SOAP,SOAP_004,41.0,51.0,8.9,265.9,Calocedrus decurrens (Torr.) Florin,species,4101441.98810275,298155.783887032,0.77,37.0375093597621,-119.269473570785,1192.13,1.16,single bole tree,Live,84.4,130.0,41.3,,,,4.9,4.8,Partially shaded,,,,,,,,,,,
2273,NEON.PLA.D17.SOAP.04299,D17,SOAP,SOAP_004,,41.0,10.1,175.8,Pinus ponderosa Lawson & C. Lawson,species,4101422.68581378,298155.464055791,0.81,37.0373354298174,-119.269471987304,1197.38,1.23,single bole tree,Standing dead,23.1,130.0,14.8,,,,4.0,3.8,Mostly shaded,,,,,,,,,,,
2274,NEON.PLA.D17.SOAP.04300,D17,SOAP,SOAP_004,40.0,49.0,7.3,149.5,Quercus kelloggii Newberry,species,4101436.67373713,298149.50574005,0.82,37.0374601418641,-119.26954268451,1199.61,1.24,single bole tree,Live,76.2,130.0,30.5,,,,16.5,13.8,Partially shaded,,,,,,,,,,,
2275,NEON.PLA.D17.SOAP.04301,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.5,,,,0.7,0.3,,inverted cone,1.3,1.0,0.12,0.1,,,,,,
2276,NEON.PLA.D17.SOAP.04302,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.8,,,,1.0,0.9,,inverted cone,1.7,1.0,0.15,0.13,,,,,,
2277,NEON.PLA.D17.SOAP.04303,D17,SOAP,SOAP_002,31.0,,,,Quercus chrysolepis Liebm.,species,,,,,,,,small shrub,Live,,,1.4,,,,1.5,1.1,,inverted cone,2.2,10.0,0.7,0.5,,,,,,
2280,NEON.PLA.D17.SOAP.04304,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.6,,,,1.2,1.0,,inverted cone,2.1,1.0,0.1,0.02,,,,,,
2281,NEON.PLA.D17.SOAP.04305,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.7,,,,1.0,0.6,,inverted cone,2.0,1.0,0.13,0.02,,,,,,
2282,NEON.PLA.D17.SOAP.04306,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,0.9,,,,0.6,0.6,,cylinder,1.6,1.0,,,,,,,,
2283,NEON.PLA.D17.SOAP.04307,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,0.6,,,,0.3,0.2,,inverted cone,1.1,1.0,0.03,0.02,,,,,,
2284,NEON.PLA.D17.SOAP.04308,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.7,,,,0.7,0.6,,inverted cone,1.7,1.0,0.11,0.05,,,,,,
2285,NEON.PLA.D17.SOAP.04309,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.1,,,,0.7,0.7,,inverted cone,1.6,1.0,0.07,0.03,,,,,,
2286,NEON.PLA.D17.SOAP.04310,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,0.7,,,,0.4,0.3,,inverted cone,1.1,1.0,0.2,0.1,,,,,,
2287,NEON.PLA.D17.SOAP.04310,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,0.7,,,,0.4,0.3,,inverted cone,1.2,1.0,0.2,0.1,,,,,,
2288,NEON.PLA.D17.SOAP.04311,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Standing dead,,,1.4,,,,1.1,1.0,,inverted cone,1.6,1.0,0.1,0.05,,,,,,
2289,NEON.PLA.D17.SOAP.04311,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.4,,,,1.1,1.0,,inverted cone,1.4,1.0,0.1,0.05,,,,,,
2290,NEON.PLA.D17.SOAP.04311,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.4,,,,1.1,1.0,,inverted cone,1.9,1.0,0.1,0.05,,,,,,
2291,NEON.PLA.D17.SOAP.04312,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.4,,,,0.9,0.8,,inverted cone,1.4,1.0,0.07,0.03,,,,,,
2292,NEON.PLA.D17.SOAP.04313,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.3,,,,1.1,0.8,,inverted cone,3.4,1.0,0.2,0.1,,,,,,
2293,NEON.PLA.D17.SOAP.04314,D17,SOAP,SOAP_020,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,small shrub,Live,,,0.5,,,,0.5,0.3,,oblate half-sphere,1.1,1.0,,,,,,,,
2294,NEON.PLA.D17.SOAP.04315,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.2,,,,1.6,1.5,,inverted cone,3.0,1.0,0.15,0.07,,,,,,
2295,NEON.PLA.D17.SOAP.04315,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.2,,,,1.6,1.5,,inverted cone,2.7,1.0,0.15,0.07,,,,,,
2296,NEON.PLA.D17.SOAP.04315,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.2,,,,1.6,1.5,,inverted cone,1.0,1.0,0.15,0.07,,,,,,
2297,NEON.PLA.D17.SOAP.04315,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.2,,,,1.6,1.5,,inverted cone,1.9,1.0,0.15,0.07,,,,,,
2298,NEON.PLA.D17.SOAP.04316,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.4,,,,1.0,0.7,,inverted cone,1.7,1.0,0.1,0.05,,,,,,
2299,NEON.PLA.D17.SOAP.04316,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.4,,,,1.0,0.7,,inverted cone,1.4,1.0,0.1,0.05,,,,,,
2300,NEON.PLA.D17.SOAP.04317,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.2,,,,1.9,1.7,,inverted cone,2.1,1.0,0.14,0.03,,,,,,
2301,NEON.PLA.D17.SOAP.04317,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.2,,,,1.9,1.7,,inverted cone,3.3,1.0,0.14,0.03,,,,,,
2302,NEON.PLA.D17.SOAP.04318,D17,SOAP,SOAP_020,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,small shrub,Live,,,1.0,,,,0.6,0.4,,half-sphere,1.8,1.0,,,,,,,,
2303,NEON.PLA.D17.SOAP.04318,D17,SOAP,SOAP_020,32.0,,,,Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells,subspecies,,,,,,,,small shrub,Live,,,1.0,,,,0.6,0.4,,half-sphere,1.2,1.0,,,,,,,,
2304,NEON.PLA.D17.SOAP.04319,D17,SOAP,SOAP_020,32.0,,,,Pinus ponderosa Lawson & C. Lawson,species,,,,,,,,sapling,Live,,,0.7,,,,,,,,1.2,1.0,,,,,,,,
2305,NEON.PLA.D17.SOAP.04320,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,0.9,,,,0.8,0.5,,inverted cone,1.7,1.0,0.09,0.04,,,,,,
2306,NEON.PLA.D17.SOAP.04321,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,0.7,,,,0.6,0.5,,inverted cone,1.1,1.0,0.1,0.02,,,,,,
2307,NEON.PLA.D17.SOAP.04322,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.9,,,,1.3,1.2,,inverted cone,2.3,1.0,0.15,0.15,,,,,,
2308,NEON.PLA.D17.SOAP.04323,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.7,,,,1.6,0.5,,inverted cone,1.3,1.0,0.7,0.1,,,,,,
2309,NEON.PLA.D17.SOAP.04324,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.1,,,,1.2,0.7,,inverted cone,2.1,1.0,0.15,0.05,,,,,,
2310,NEON.PLA.D17.SOAP.04325,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.2,,,,1.5,1.2,,inverted cone,2.5,1.0,0.12,0.1,,,,,,
2311,NEON.PLA.D17.SOAP.04325,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,2.2,,,,1.5,1.2,,inverted cone,1.6,1.0,0.12,0.1,,,,,,
2312,NEON.PLA.D17.SOAP.04326,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.1,,,,0.8,0.5,,inverted cone,1.0,1.0,0.07,0.06,,,,,,
2313,NEON.PLA.D17.SOAP.04327,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.8,,,,0.9,0.6,,inverted cone,1.7,1.0,0.1,0.09,,,,,,
2314,NEON.PLA.D17.SOAP.04328,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.5,,,,0.9,0.7,,inverted cone,1.5,1.0,0.15,0.1,,,,,,
2315,NEON.PLA.D17.SOAP.04329,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.7,,,,1.9,1.4,,inverted cone,1.1,1.0,0.3,0.25,,,,,,
2316,NEON.PLA.D17.SOAP.04329,D17,SOAP,SOAP_020,32.0,,,,Ceanothus integerrimus Hook. & Arn.,species,,,,,,,,small shrub,Live,,,1.7,,,,1.9,1.4,,inverted cone,1.0,1.0,0.3,0.25,,,,,,
